"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"2700099C18Rik",132.815164955498,-0.546938339702791,0.537877126440577,0.00536996701285569,0.0456621319536731,FALSE,"ns"
"2810001G20Rik",70.2320418597366,-0.0478740752749929,0.108828788935076,0.25420050687196,0.457777372078718,FALSE,"ns"
"2810002D19Rik",101.249336766494,0.0193225832379489,0.0860839085474857,0.68397669163651,0.819220715932376,FALSE,"ns"
"2810004N23Rik",1035.00573809973,-0.0392525804474413,0.0532887914766925,0.389207295381508,0.590575757181902,FALSE,"ns"
"2810006K23Rik",504.12084567926,-0.089217628414383,0.0682122195830018,0.0993847740084821,0.255867495935444,FALSE,"ns"
"2810013P06Rik",139.163705915661,0.0427129858689184,0.108613080909625,0.263040578965835,0.468705808278057,FALSE,"ns"
"2810021J22Rik",304.097360010299,0.0348487485165443,0.0738460076212606,0.519744694049975,0.700976386379683,FALSE,"ns"
"2810025M15Rik",1331.77217696461,-0.34467759943017,0.106454517234746,9.2669306827003e-05,0.00684422897795265,FALSE,"ns"
"2810029C07Rik",17.6442466704009,-0.0396066747577922,0.111055606335393,0.197149834080516,0.391003112993165,FALSE,"ns"
"2810047C21Rik1",13.2541550833461,0.00106014805674091,0.101968558061076,0.965354049106767,0.98264389295838,FALSE,"ns"
"2810403A07Rik",2286.68138666657,0.00134131728209333,0.0834820171640869,0.979619953436424,0.988972653946597,FALSE,"ns"
"2810403D21Rik",56.5076972305531,0.100177056614235,0.151352058122287,0.0663268136646394,0.198375269336394,FALSE,"ns"
"2810408A11Rik",125.976664464164,-0.0636269368910331,0.103504787590908,0.238837871533592,0.439713868512842,FALSE,"ns"
"2810408I11Rik",40.7865520151911,-0.0292583469455848,0.101171812188569,0.455933684878153,0.648535742690643,FALSE,"ns"
"2810410L24Rik",77.3729454487102,-0.0293751783788039,0.106927365408711,0.297498005729291,0.504565237501288,FALSE,"ns"
"2810417H13Rik",1426.95039482945,-0.0589287861184787,0.127802035575167,0.019081115732244,0.0944795066207707,FALSE,"ns"
"2810428I15Rik",1241.3339961764,0.0342801740480321,0.0825249221779636,0.510309176895739,0.693366849397048,FALSE,"ns"
"2810433D01Rik",25.8232600861892,0.020490730165179,0.101881338996744,0.531343852442959,0.709685300319046,FALSE,"ns"
"2810454H06Rik",15.2002283973978,0.0292726136066873,0.105085166664888,0.364640008783649,0.56689113056334,FALSE,"ns"
"2810468N07Rik",71.262759413032,-0.538053062495826,0.382638087804372,0.00404674105547198,0.0394504600143855,FALSE,"ns"
"2810474O19Rik",884.847521034669,0.0713105825332014,0.114302453616647,0.17424011865525,0.36224376420995,FALSE,"ns"
"2900008C10Rik",10.6502206056244,0.0272191806842746,0.105629918712614,0.346361251215333,NA,FALSE,NA
"2900026A02Rik",2489.9549366453,-0.198487569226993,0.0898982030841861,0.00426339335092721,0.0403240206450156,FALSE,"ns"
"2900041M22Rik",39.7791288684246,-0.0263328041524859,0.0965067273558078,0.545723420811759,0.720784246182914,FALSE,"ns"
"2900057B20Rik",13.7348553992713,-0.116174092890299,0.206819622434399,0.0146466977714708,0.0811854034148808,FALSE,"ns"
"2900076A07Rik",93.5698943759022,0.0127756670637381,0.092429397312467,0.778931896920244,0.88061347063444,FALSE,"ns"
"2900097C17Rik",6281.69236527494,-0.00187172734851752,0.0906786166101616,0.965525974857604,0.98264389295838,FALSE,"ns"
"3000002C10Rik",71.7190747658646,0.0292258558440531,0.0980495521802627,0.498912853310737,0.685071246477158,FALSE,"ns"
"3010001F23Rik",18.6282191681428,0.0282981679779713,0.104204591704876,0.39646041983011,0.596907504648136,FALSE,"ns"
"3010026O09Rik",208.90026837673,-0.0941898417877051,0.0973750422684133,0.126762288562381,0.296170193804337,FALSE,"ns"
"3110001I22Rik",123.253216382022,0.0212332188716181,0.0809308866160059,0.683751874800758,0.819220715932376,FALSE,"ns"
"3110002H16Rik",1003.70656839754,0.145745544145393,0.102495971616215,0.0353114293929247,0.136337886395768,FALSE,"ns"
"3110009E18Rik",86.3204517157968,-0.0263709063937691,0.0847319982251578,0.582139721399135,0.747524747422177,FALSE,"ns"
"3110021N24Rik",39.783057694097,0.0190277065889993,0.0988338939424807,0.625429808210361,0.779824614421287,FALSE,"ns"
"3110039I08Rik",904.995879386307,0.196906918838368,0.225108831934503,0.0238211426641206,0.108002359132762,FALSE,"ns"
"3110040N11Rik",366.952331041035,-0.0800145491007815,0.0834259017004811,0.17186675534307,0.359469914828255,FALSE,"ns"
"3110043O21Rik",1119.15483876287,0.0924449953311109,0.0835701114737538,0.123351091609417,0.291670022526152,FALSE,"ns"
"3110052M02Rik",13.657224297135,0.0198755222822226,0.102794122172716,0.504744655790259,0.689675467791257,FALSE,"ns"
"3110056K07Rik",63.6871922351802,-0.00100845525056022,0.0995451061092477,0.973892948051093,0.986227234608263,FALSE,"ns"
"3110057O12Rik",132.352641981984,0.0875984990496245,0.130569242606541,0.109516366019802,0.271352078863017,FALSE,"ns"
"3110062M04Rik",140.548388678798,0.00276617030197842,0.0789735207070933,0.956116860347689,0.979037664667473,FALSE,"ns"
"3110082I17Rik",522.281295228447,-0.0433691647061249,0.0869249955934145,0.426193607140289,0.624106608981848,FALSE,"ns"
"3200001D21Rik",20.1728913136671,0.0340258148850004,0.106447589618469,0.313229053975789,0.520407926473713,FALSE,"ns"
"3300002I08Rik",31.1955359632323,0.0373253217348155,0.102535040616159,0.379481283432393,0.582581254454375,FALSE,"ns"
"3300002P13Rik",23.3114223898396,-0.0151209180434739,0.102109155043289,0.599443979234097,0.760955509315276,FALSE,"ns"
"3300005D01Rik",973.476131558587,0.263323180972011,0.15076439032468,0.00656697358844395,0.0519482139203953,FALSE,"ns"
"3425401B19Rik",46.4614373182523,0.649168672622965,0.215846994663625,0.000116346818825158,0.00739471926009255,FALSE,"ns"
"3632451O06Rik",32.2594524009913,-0.0181628129330349,0.105305376271777,0.364276681315768,0.566527795684065,FALSE,"ns"
"3830403N18Rik",869.765736947319,0.0374144617915737,0.0953708652952644,0.463121922141194,0.65479808601933,FALSE,"ns"
"3830406C13Rik",465.500704724317,0.109664215916015,0.0927634412474369,0.0813913435781839,0.225317584106584,FALSE,"ns"
"3830408C21Rik",15.9795771966036,-0.00835283812839327,0.0990551234345714,0.799917444314386,0.892943770632575,FALSE,"ns"
"3830417A13Rik",13.5399628535418,-0.0337019378294265,0.109519985331424,0.189018836208611,0.380942972697095,FALSE,"ns"
"4631405J19Rik",9.92730417063351,-0.00924840244595567,0.103891416261553,0.617232103998571,NA,FALSE,NA
"4632404H12Rik",68.2939370606148,0.0333455564539771,0.106563123216304,0.312458141986554,0.519456213734969,FALSE,"ns"
"4632415L05Rik",612.1947768259,0.0655007104603897,0.112070090570816,0.198267455861593,0.392381257046128,FALSE,"ns"
"4632427E13Rik",7.67463374559493,0.0230868981489355,0.105676791492817,0.344819092301239,NA,FALSE,NA
"4632428C04Rik",9.09436892317939,0.0605668810619704,0.126112278524606,0.0579760984676467,NA,FALSE,NA
"4632428N05Rik",2527.00988497442,0.201066065266921,0.35803702897624,0.018974702114549,0.0942222871705991,FALSE,"ns"
"4732471J01Rik",9.85789691110023,0.0157084467744797,0.103132138672686,0.546418201221343,NA,FALSE,NA
"4732491K20Rik",59.7118654482878,0.147355554134508,0.17168606416085,0.0439317386774979,0.154798108563388,FALSE,"ns"
"4831440E17Rik",16.700116222682,-0.0076433112249273,0.103166039815682,0.72149120462483,0.844283148151787,FALSE,"ns"
"4833415N18Rik",103.581448004378,0.0636176097247274,0.125317817011422,0.0923544684332734,0.243701306117344,FALSE,"ns"
"4833417C18Rik",11.5810921421216,0.022680812333531,0.106311111805235,0.28294072588382,NA,FALSE,NA
"4833418N02Rik",70.0034314816165,0.0177623623802142,0.0892445819613503,0.706259221772859,0.833901027995112,FALSE,"ns"
"4833419F23Rik",21.2895357605302,0.082220050886922,0.150950505397781,0.0187410318660153,0.0936123466008353,FALSE,"ns"
"4833420G17Rik",352.777819889374,0.0397082154707378,0.0742644363609699,0.462683566289523,0.654515796870021,FALSE,"ns"
"4833422C13Rik",27.8440873431501,-0.0212062454988357,0.106034227786344,0.302006789773708,0.508659348428112,FALSE,"ns"
"4833427G06Rik",101.74143771306,-0.00551273197886387,0.0871675149126671,0.908670807687462,0.955835670308704,FALSE,"ns"
"4833439L19Rik",6355.95682082795,-0.0772423776264621,0.041720852880595,0.0448368868023621,0.156564916045958,FALSE,"ns"
"4921507L20Rik",28.5973394579183,0.0272647043800215,0.102834601783151,0.434726463212596,0.629863455827717,FALSE,"ns"
"4921524J17Rik",1533.57555935821,-0.00861758741038362,0.0754675558552548,0.868168515236716,0.933833106791125,FALSE,"ns"
"4921525O09Rik",82.9467934816457,-0.0158653885492624,0.0985350065806301,0.667880555625321,0.808622411353469,FALSE,"ns"
"4921531C22Rik",40.22745754032,-0.0348847243072819,0.0968085383284575,0.449140876228219,0.642715871176339,FALSE,"ns"
"4921536K21Rik",59.2845777880299,0.145334380218066,0.167200513250904,0.0458255104718475,0.158288749553968,FALSE,"ns"
"4930402H24Rik",1211.45828756423,0.10212083428611,0.0716340890305143,0.0684984971143867,0.202377713871978,FALSE,"ns"
"4930404I05Rik",15.2377962569289,0.0359542994400284,0.108140930624149,0.264060994284066,0.469600943585064,FALSE,"ns"
"4930404N11Rik",412.156322236284,-0.020576804341957,0.0826960508863947,0.692255022740647,0.824868035094089,FALSE,"ns"
"4930405A21Rik",8.62473783109711,-0.0609843022506954,0.129134853276801,0.0217318247821795,NA,FALSE,NA
"4930413G21Rik",114.944137857904,0.0596711841036932,0.0893568533258448,0.294665379004863,0.501577625537033,FALSE,"ns"
"4930415O20Rik",13.4413032546073,0.00999133576041777,0.10040656041208,0.750188198625222,0.863226648562871,FALSE,"ns"
"4930426L09Rik",21.3801659092495,-0.0877791691952411,0.157214046534285,0.0202070739418851,0.0978777811326183,FALSE,"ns"
"4930427A07Rik",467.259233691416,-0.122283063776287,0.213445796546259,0.0183793862206297,0.0926530227316018,FALSE,"ns"
"4930429B21Rik",28.9391852533693,-0.0907275448014023,0.152125120095159,0.0469278776732698,0.160573677466575,FALSE,"ns"
"4930429F24Rik",66.6269561693788,0.00339469308576949,0.101015300036176,0.910836925380725,0.956678444738203,FALSE,"ns"
"4930430F08Rik",360.778230119358,0.0568439635409489,0.0953272823377307,0.301311781655325,0.507814920445324,FALSE,"ns"
"4930432K21Rik",41.4439605018418,0.0321974325275303,0.0973460559717452,0.482166942561176,0.671642722921719,FALSE,"ns"
"4930447F24Rik",136.11024284586,-0.0447279529925958,0.107436747318041,0.276864871197088,0.482553793850354,FALSE,"ns"
"4930451G09Rik",19.0332934412601,-0.00343482430299647,0.0994540608517007,0.913556868045829,0.957049114334481,FALSE,"ns"
"4930452B06Rik",10.3598316186465,-0.00143872901489543,0.103452390148677,0.93243423700661,NA,FALSE,NA
"4930453N24Rik",929.279651732656,-0.0342613940206273,0.0730851875007544,0.501679321670626,0.687358334978605,FALSE,"ns"
"4930473A02Rik",10.6813460494682,0.0134702993751725,0.103815176613201,0.540561959682603,NA,FALSE,NA
"4930480K23Rik",23.0369507337934,-0.0242327992493451,0.0993992724411355,0.531921665810584,0.710106460409542,FALSE,"ns"
"4930486L24Rik",33.8203928409026,0.020889869584368,0.100853662219204,0.552967885984614,0.726058691490954,FALSE,"ns"
"4930487H11Rik",8.34979987454658,0.0678338521291573,0.136827386428603,0.0101356291195872,NA,FALSE,NA
"4930503L19Rik",342.27141179649,0.0301688875956001,0.0922953044710375,0.540146863407768,0.715900704842075,FALSE,"ns"
"4930506C21Rik",10.9435410736269,0.0254000477222498,0.105602224407176,0.354433021235876,NA,FALSE,NA
"4930513N10Rik",23.7457665017481,-0.0148876322096271,0.0989226195908582,0.683956905565103,0.819220715932376,FALSE,"ns"
"4930515G01Rik",29.2943496064812,0.0204434535745008,0.101803136610082,0.528947162401354,0.707977626723495,FALSE,"ns"
"4930520O04Rik",17.2944095063313,-0.0371128693233724,0.10904586954583,0.239447875234928,0.440157092398764,FALSE,"ns"
"4930523C07Rik",180.53303613601,-0.0970599764126797,0.107096893279964,0.121227932299453,0.288744895242585,FALSE,"ns"
"4930526I15Rik",171.484554904672,0.0041056702183758,0.076937241179991,0.942350325429426,0.972369983487968,FALSE,"ns"
"4930528A17Rik",8.83308280541284,-0.0073831755123802,0.102971267794531,0.737452726762635,NA,FALSE,NA
"4930538K18Rik",12.9093434327803,-0.00944507891205837,0.101723739969459,0.72591971851507,0.846407762723687,FALSE,"ns"
"4930539J05Rik",57.5673485105906,0.0750277888213064,0.121882261957545,0.144321469134356,0.321553628426453,FALSE,"ns"
"4930549G23Rik",6.24001858419371,0.007426569227453,0.103666332120639,0.68843734622842,NA,FALSE,NA
"4930550L24Rik",77.7634102128342,-0.0479730300722938,0.10041063133581,0.33535434784659,0.540790334394845,FALSE,"ns"
"4930556M19Rik",71.6415115360612,0.405837021723622,0.248493125083356,0.00403875230089137,0.039401875125958,FALSE,"ns"
"4930557K07Rik",15.1371327608297,-0.0123968598355463,0.101450981313571,0.674100628191196,0.812390389415713,FALSE,"ns"
"4930558J18Rik",19.3290174007837,-0.109612424033931,0.212036741230378,0.00179626451624478,0.0264582172858072,FALSE,"ns"
"4930563E22Rik",33.1287544482199,0.0165860920753634,0.102217711328897,0.576394071198,0.743353896090113,FALSE,"ns"
"4930577N17Rik",21.6712508753858,-0.0176436562914726,0.0998651977293167,0.624291053531811,0.779219828073214,FALSE,"ns"
"4930578M01Rik",5.98549545485341,-0.0237931166704941,0.106610556165552,0.271474681936267,NA,FALSE,NA
"4930579G18Rik",154.84749474853,-0.0248538850913178,0.0965799217827131,0.559582184984719,0.730283975377019,FALSE,"ns"
"4930579G24Rik",375.134187616552,-0.322887817791948,0.255863105368099,0.00810541558203887,0.058132466972678,FALSE,"ns"
"4930579K19Rik",6.57731383456038,-0.0193796828199357,0.105152081897819,0.38100393628301,NA,FALSE,NA
"4930581F22Rik",43.295858066214,0.0511513946869513,0.108225957751317,0.26524797545167,0.470563043447747,FALSE,"ns"
"4931406C07Rik",1712.91151398188,0.0322830334235544,0.0530181125059781,0.481498279078916,0.671139091663946,FALSE,"ns"
"4931406P16Rik",2305.15187255145,0.00726100815904023,0.0883897190326694,0.87911532504355,0.939786419513818,FALSE,"ns"
"4931414P19Rik",384.023154304249,-0.14778921444307,0.0770565875664733,0.0147818449134746,0.0816406430382283,FALSE,"ns"
"4931428F04Rik",270.821820105088,-0.075507340757507,0.110467257812615,0.179638095054576,0.369219069277065,FALSE,"ns"
"4931431C16Rik",7.17834807520773,-0.0437852764217989,0.116511760762443,0.044253101357383,NA,FALSE,NA
"4931440P22Rik",10.1174334009138,-0.000326787519926681,0.101745852286204,0.988520689090896,NA,FALSE,NA
"4932416H05Rik",117.902215115035,0.0630988929884726,0.108551464474052,0.229706358050733,0.428985866224356,FALSE,"ns"
"4932438A13Rik",1405.18799355209,0.0671402095611655,0.119968904370034,0.155892955084536,0.337848936352863,FALSE,"ns"
"4932441J04Rik",7.71041737100921,0.00976478141569674,0.102620899138936,0.670349613748667,NA,FALSE,NA
"4933402D24Rik",6.26843157552159,-0.0114900972247861,0.10370262527618,0.582411357141784,NA,FALSE,NA
"4933404O12Rik",581.745794840959,-0.401261944354664,0.0897919398476877,6.31497546857823e-07,0.00166389268791951,FALSE,"ns"
"4933406C10Rik",10.9477193139687,0.0155872875528954,0.10438814054301,0.470942870117378,NA,FALSE,NA
"4933407K13Rik",87.3714041578671,0.027713143582105,0.0989689641112265,0.5143572738271,0.69664553875012,FALSE,"ns"
"4933408B17Rik",6.57174573736084,0.000484450271192917,0.103516570598909,0.982922744439483,NA,FALSE,NA
"4933411K16Rik",11.7264258386724,0.0165883289777842,0.103486252236675,0.521730241611947,NA,FALSE,NA
"4933412E12Rik",271.086258138767,0.0821267140663559,0.0877101570669127,0.168357327874949,0.355023884785327,FALSE,"ns"
"4933413J09Rik",9.96220239301847,0.034362625823563,0.108726742165208,0.240018241623688,NA,FALSE,NA
"4933417D19Rik",5.17992296241221,-0.00050291242018702,0.102883209168273,0.976589881150126,NA,FALSE,NA
"4933417E11Rik",9.95215542878482,0.0801643031580383,0.148266857434986,0.020030258166114,NA,FALSE,NA
"4933421O10Rik",97.5573768014271,-0.00119236636104904,0.0994343409025422,0.966651914301596,0.983071426380402,FALSE,"ns"
"4933427D14Rik",483.373231939395,0.0349823356185016,0.0713239552865582,0.520663084812507,0.701781904611595,FALSE,"ns"
"4933428G20Rik",14.3552095821794,-0.0133887912347973,0.102987943486245,0.594279931806461,0.757112171186,FALSE,"ns"
"4933430I17Rik",22.1183412218197,-0.0203026698679672,0.101974572027466,0.52820205267078,0.7075283050066,FALSE,"ns"
"4933431E20Rik",268.275020408225,0.0947010269700121,0.108986451330806,0.128137795036713,0.298511142773852,FALSE,"ns"
"4933433H22Rik",7.06487168576909,-0.0273321838763527,0.107304410769278,0.249640807570635,NA,FALSE,NA
"4933434E20Rik",2089.05762436037,0.149910339112484,0.084991833315115,0.0196280909329776,0.0961028858525776,FALSE,"ns"
"4933439C10Rik",45.1797682325934,-0.00488610899429999,0.0965054345450598,0.898166212088257,0.950328723758578,FALSE,"ns"
"5031414D18Rik",65.0636466871502,0.024574950128692,0.0980385746871542,0.55808775825586,0.729575940802675,FALSE,"ns"
"5031425E22Rik",167.354987385713,0.104802231496231,0.129055110921861,0.0958371415762989,0.250222341765916,FALSE,"ns"
"5031434O11Rik",6.37449620737566,0.0170666449090337,0.105481948586017,0.342806725763419,NA,FALSE,NA
"5031439G07Rik",3888.74444162226,0.0621075492120139,0.0619828988650181,0.237215032361791,0.437955998919712,FALSE,"ns"
"5033403F01Rik",6.8728178420479,-0.0211004476458722,0.105381317858149,0.359920307800022,NA,FALSE,NA
"5330426P16Rik",275.777487745753,0.0281342713745154,0.0794289998330419,0.593855522851458,0.756960835360585,FALSE,"ns"
"5430405H02Rik",32.6749604423241,0.0122506730134727,0.0992094667696947,0.725044339603032,0.846319453002662,FALSE,"ns"
"5430416N02Rik",164.610776367514,0.0524886610766318,0.113763887398912,0.190900189568926,0.383261871938103,FALSE,"ns"
"5430419D17Rik",8.03661162204532,-0.00853620048602736,0.102199717274018,0.730938373981474,NA,FALSE,NA
"5430431A17Rik",43.1454918507326,-0.0205607292850048,0.104805645735605,0.403186545850951,0.602606186937677,FALSE,"ns"
"5530601H04Rik",374.513723545603,0.0432494361476444,0.0651012863225135,0.404048200071995,0.603403188991343,FALSE,"ns"
"5730405O15Rik",8.30919792448865,0.0498072756419292,0.118891558985855,0.0705907355573597,NA,FALSE,NA
"5730408K05Rik",11.0375866789654,-0.046819270865042,0.118745967759626,0.0291808344357109,NA,FALSE,NA
"5730409E04Rik",331.034279838207,0.0718623157464923,0.0754045222486136,0.200353904943481,0.394199158898241,FALSE,"ns"
"5730455P16Rik",1373.54078049541,0.010458224706702,0.0732485930878061,0.824641014862398,0.908278790435672,FALSE,"ns"
"5730480H06Rik",16.6091980796683,0.00347805878155489,0.0991056335893023,0.919518340639525,0.959930293189925,FALSE,"ns"
