"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"0610005C13Rik","Group_safe",0.840062826622945,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.871395661987013,-0.198600163692352
"0610007P14Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"0610009B22Rik","Group_safe",0.728307233184841,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.921641289582628,-0.117722743838749
"0610009L18Rik","Group_safe",0.757459684662057,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.894936158694576,-0.160143325158308
"0610009O20Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"0610010F05Rik","Group_safe",0.909209456470773,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.973588052265918,-0.038616631275403
"0610010K14Rik","Group_safe",0.907228313652058,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02697387663766,0.0383994839690277
"0610011F06Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"0610012G03Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"0610030E20Rik","Group_safe",0.821106434262471,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.94932280605111,-0.0750293527406523
"0610037L13Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"0610038B21Rik","Group_safe",0.86852885189638,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1105839178365,0.151318409789345
"0610040B10Rik","Group_safe",0.874060925317863,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07164651899024,0.0998291134484545
"1110001J03Rik","Group_safe",0.890400145818918,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0391058882986,0.0553426770904472
"1110002L01Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"1110004E09Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1110004F10Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1110006O24Rik","Group_safe",0.749254035942142,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.831684874284656,-0.265891100686505
"1110007C09Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1110008F13Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1110008L16Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1110008P14Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1110012L19Rik","Group_safe",0.909263327688361,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.973602872933908,-0.0385946696855702
"1110019D14Rik","Group_safe",0.997789719043435,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00081682629526,0.00117795022054811
"1110020A21Rik","Group_safe",0.872671106393811,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.921409309072896,-0.118085921206732
"1110032A03Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"1110034G24Rik","Group_safe",0.998136473162839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064353573695,0.000928127206839007
"1110037F02Rik","Group_safe",0.917096408937872,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.97790293822666,-0.0322368173255936
"1110038B12Rik","Group_safe",0.91393828265676,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.976232046098048,-0.0347039840204442
"1110038F14Rik","Group_safe",0.907228313652058,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02697387663766,0.0383994839690277
"1110046J04Rik","Group_safe",0.891852517908719,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03776785357541,0.0534837520264566
"1110051M20Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1110059E24Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1110059G10Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1110065P20Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"1190002F15Rik","Group_safe",0.884539758084496,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04430511277877,0.0625432831554842
"1190002N15Rik","Group_safe",0.920828082228419,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.979797632052265,-0.0294442899277352
"1190005I06Rik","Group_safe",0.858472931557488,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.886839020068402,-0.173255846084129
"1190007I07Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"1200014J11Rik","Group_safe",0.915043030288183,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.976820274890091,-0.033834949660505
"1300002E11Rik","Group_safe",0.695630192066175,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.900561098601031,-0.151103935736945
"1500004A13Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"1500009L16Rik","Group_safe",0.998777625605839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064631798147,0.00093213855019482
"1500011B03Rik","Group_safe",0.998059796793247,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064429748413,0.000929225468536288
"1500011K16Rik","Group_safe",0.808383051142602,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.941768816343114,-0.0865551416828834
"1500012F01Rik","Group_safe",0.912850717097023,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.975629655288222,-0.0355944838555383
"1500015A07Rik","Group_safe",0.650366544534209,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.857559597046264,-0.221691158441122
"1500015O10Rik","Group_safe",0.757386840219477,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11217615776579,0.153385314866512
"1500017E21Rik","Group_safe",0.886568931584,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.957193716804348,-0.0631171680955295
"1600002H07Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"1600002K03Rik","Group_safe",0.895830899278992,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964924314662265,-0.0515123080958504
"1600012H06Rik","Group_safe",0.912817286904622,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.975620798212896,-0.035607581157965
"1600014C10Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1600020E01Rik","Group_safe",0.895830899278992,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964924314662265,-0.0515123080958504
"1600027J07Rik","Group_safe",0.875279404694339,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08326493517521,0.11538612745185
"1700001G17Rik","Group_safe",0.992550292370467,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00615277602995,0.00884938316158828
"1700001K19Rik","Group_safe",0.754668993664952,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.848111395295587,-0.237674326695753
"1700001L05Rik","Group_safe",0.998507214734767,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064390063815,0.000928653309335542
"1700001L19Rik","Group_safe",0.545279364842752,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.50397360616071,0.588779248800674
"1700001O22Rik","Group_safe",0.744162760409039,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22045578364945,0.287420028125869
"1700003E16Rik","Group_safe",0.998262158939376,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064238085251,0.000926462131365569
"1700003F12Rik","Group_safe",0.998459331588108,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064074617225,0.00092410529831907
"1700007J10Rik","Group_safe",0.998608751428954,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00065724676987,0.000947895189111544
"1700007K13Rik","Group_safe",0.876393706235988,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918002063207893,-0.123430698790273
"1700007L15Rik","Group_safe",0.998507214734767,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064390063815,0.000928653309335542
"1700008J07Rik","Group_safe",0.997977821965913,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.998933779337829,-0.00153905189215201
"1700009N14Rik","Group_safe",0.833791960418147,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.858755642744439,-0.219680421209698
"1700011I03Rik","Group_safe",0.659922848937381,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.4083504601894,0.494006385298571
"1700012B09Rik","Group_safe",0.888496780332075,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958993634059267,-0.0604068564339557
"1700012D01Rik","Group_safe",0.880082276931868,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.939892539396461,-0.089432276120657
"1700012D14Rik","Group_safe",0.829166524984396,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.852968868780541,-0.229435007125184
"1700013G24Rik","Group_safe",0.74416276040904,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22045578364945,0.287420028125869
"1700017B05Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1700018A04Rik","Group_safe",0.873783066899676,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.910589097518365,-0.135127908811986
"1700019G17Rik","Group_safe",0.996419589662081,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.997803068399866,-0.00317298902221946
"1700019L03Rik","Group_safe",0.890400145818918,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0391058882986,0.0553426770904472
"1700020I14Rik","Group_safe",0.906092506262528,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02768488764675,0.0393979681120953
"1700020L24Rik","Group_safe",0.998136473162839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064353573695,0.000928127206839007
"1700021F05Rik","Group_safe",0.997766620070838,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.000643749959,0.000928436065135486
"1700021K19Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1700024P16Rik","Group_safe",0.64963904796532,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.857548603777856,-0.221709652823935
"1700025G04Rik","Group_safe",0.906641334985059,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972058140143796,-0.0408854888869269
"1700026D08Rik","Group_safe",0.87845215636754,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.945256125424116,-0.081222801729746
"1700028I16Rik","Group_safe",0.857598939823245,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12422669034301,0.168932971554032
"1700028J19Rik","Group_safe",0.874060925317863,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07164651899024,0.0998291134484545
"1700028K03Rik","Group_safe",0.863576631215579,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.896743778658421,-0.157232263658873
"1700029I15Rik","Group_safe",0.870254997909393,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.914566694389758,-0.128839713150785
"1700029J03Rik","Group_safe",0.874060925317863,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07164651899024,0.0998291134484548
"1700029J07Rik","Group_safe",0.999175716424748,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.999611560952849,-0.000560507955650212
"1700030J22Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"1700030K09Rik","Group_safe",0.899734257196033,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03190627154838,0.0453119361552909
"1700031A10Rik","Group_safe",0.74416276040904,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22045578364945,0.287420028125869
"1700037C18Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"1700037H04Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1700048M11Rik","Group_safe",0.870101448535167,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08678076730628,0.120060939611277
"1700049G17Rik","Group_safe",0.899035741586281,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.967248133728364,-0.0480420548460933
"1700052K11Rik","Group_safe",0.998024987953519,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064389280754,0.000928642019419417
"1700056E22Rik","Group_safe",0.874060925317863,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07164651899024,0.0998291134484545
"1700061G19Rik","Group_safe",0.993608823012804,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00431148987467,0.00620679438958496
"1700065J18Rik","Group_safe",0.876670564106075,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.929682785146667,-0.10518955325033
"1700066M21Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1700067K01Rik","Group_safe",0.640982195434759,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.78515110791544,-0.348957757238742
"1700086O06Rik","Group_safe",0.637153129843156,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.812463057864077,-0.299625878717922
"1700088E04Rik","Group_safe",0.875168256299397,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0592963281288,0.0831062260821156
"1700093K21Rik","Group_safe",0.998408937865219,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0006392706911,0.000921977990474128
"1700094D03Rik","Group_safe",0.888496780332075,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958993634059267,-0.0604068564339557
"1700096K18Rik","Group_safe",0.757459684662057,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.894936158694576,-0.160143325158308
"1700101I11Rik","Group_safe",0.616304814859838,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.37891615524287,0.463534736697589
"1700102P08Rik","Group_safe",0.752770410037835,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15342247752277,0.205921042554188
"1700108F19Rik","Group_safe",0.869151655070797,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.901570067051265,-0.149488477373644
"1700109H08Rik","Group_safe",0.868451672037687,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.924933178726448,-0.112578952179683
"1700109K24Rik","Group_safe",0.888496780332077,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958993634059267,-0.0604068564339548
"1700112E06Rik","Group_safe",0.883252456075646,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04606733274016,0.0649757172482369
"1700113A16Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1700120C14Rik","Group_safe",0.515073933007697,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.74139390156216,0.800242576081096
"1700120K04Rik","Group_safe",0.752298884044361,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.882291562230668,-0.180672607046726
"1700123M08Rik","Group_safe",0.879753127088767,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950230406965666,-0.0736507217771145
"1700123O20Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1810010H24Rik","Group_safe",0.872038618911374,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06412328531772,0.0896653057383682
"1810011O10Rik","Group_safe",0.998136473162839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064353573695,0.000928127206839007
"1810013L24Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1810014B01Rik","Group_safe",0.580087376019191,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.852390813693718,-0.230413049760565
"1810021B22Rik","Group_safe",0.998507214734767,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064390063815,0.000928653309335542
"1810022K09Rik","Group_safe",0.821105529910868,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.949322527493378,-0.0750297760675915
"1810024B03Rik","Group_safe",0.750006715321796,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.845064286887336,-0.242866998645559
"1810026B05Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"1810026J23Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1810030O07Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1810032O08Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"1810034E14Rik","Group_safe",0.888496780332075,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958993634059267,-0.0604068564339557
"1810037I17Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"1810041L15Rik","Group_safe",0.779166317038479,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08410914987005,0.116510016884406
"1810043G02Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"1810043H04Rik","Group_safe",0.896844102317153,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0339879020463,0.0482193058076699
"1810044D09Rik","Group_safe",0.753125208077878,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.16592048462035,0.221469400583331
"1810055G02Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"1810058I24Rik","Group_safe",0.911386759822168,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02446719082647,0.0348737819188145
"1810062G17Rik","Group_safe",0.873296394001922,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.932474030959445,-0.10086454745806
"2010001A14Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"2010012O05Rik","Group_safe",0.997859390924282,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064364744627,0.000928288265670546
"2010107E04Rik","Group_safe",0.997621966139957,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064370781827,0.00092837530802207
"2010107G12Rik","Group_safe",0.523269145433658,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.627933891686493,-0.671315413407934
"2010107G23Rik","Group_safe",0.998220643307858,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064183182548,0.000925670561051968
"2010111I01Rik","Group_safe",0.919937775975331,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.979354191879554,-0.0300973775968083
"2010204K13Rik","Group_safe",0.998344815586221,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064534207751,0.000930731527079632
"2010315B03Rik","Group_safe",0.895830899278992,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964924314662265,-0.0515123080958506
"2010320M18Rik","Group_safe",0.887940486759928,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.95880629357907,-0.0606887160572693
"2200002D01Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"2210010C04Rik","Group_safe",0.874514088172902,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07701503010247,0.10703838331109
"2210011C24Rik","Group_safe",0.887940486759928,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.95880629357907,-0.0606887160572693
"2210013O21Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"2210015D19Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"2210016F16Rik","Group_safe",0.888646902457341,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04064037056732,0.0574715813754749
"2210016L21Rik","Group_safe",0.997807089066672,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00063209525458,0.000911632600176466
"2210018M11Rik","Group_safe",0.813812261547949,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.945060380459494,-0.0815215879804815
"2210404O09Rik","Group_safe",0.998507214734767,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064390063815,0.000928653309335542
"2210408F21Rik","Group_safe",0.998389131849591,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0006480809643,0.000934680351725705
"2210408I21Rik","Group_safe",0.998136473162839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064353573695,0.000928127206839007
"2210416O15Rik","Group_safe",0.754989665208545,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.868133169541774,-0.204011729290009
"2300009A05Rik","Group_safe",0.998303121706763,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064352272833,0.00092810845143621
"2310001H17Rik","Group_safe",0.763840292138984,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.905119444606689,-0.143819904049602
"2310002F09Rik","Group_safe",0.73560045149543,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.812479976901468,-0.299595835804639
"2310002L09Rik","Group_safe",0.44238425459761,0.999896708633522,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.761960658784032,-0.392211583838568
"2310009A05Rik","Group_safe",0.998136473162839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064353573695,0.000928127206839007
"2310009B15Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"2310010G23Rik","Group_safe",0.876515385756418,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05607047396839,0.0787061122079322
"2310010J17Rik","Group_safe",0.998721208576709,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00063695026811,0.000918632462541145
"2310011J03Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"2310015A10Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
"2310020H05Rik","Group_safe",0.994304298088252,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00350503802352,0.00504785966346389
"2310022A10Rik","Group_safe",0.997737067750213,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064368313712,0.00092833972355939
"2310022B05Rik","Group_safe",0.839059089471461,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0414853468126,0.0586425415105773
"2310030G06Rik","Group_safe",0.998136473162839,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064353573695,0.000928127206839007
"2310033P09Rik","Group_safe",0.997991186392775,0.999896708633522,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064359688104,0.000928215362378023
